businessname,dbaname,legalowner,namelast,namefirst,licenseno,issdttm,expdttm,licstatus,licensecat,descript,result,resultdttm,violation,viollevel,violdesc,violdttm,violstatus,statusdate,comments,address,city,state,zip,property_id,location
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-04-15 12:31:34,01-3-602.11 B2,***,Labeling of Ingredients,2016-04-15 12:31:34,Pass,2016-04-19 07:28:35,packaged foods at front counter for take out lunches without labels and ingedients  supply,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-04-15 12:31:34,08-3-305-307.11,*,Food Protection,2016-04-15 12:31:34,Pass,2016-04-19 07:28:35,1) open bag of sugar  once opened store in closed covered labelled cointainer 2) products stored in customer area  move to back counter area or basement storage to protect from contamination,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-04-15 12:31:34,35-6-501.111/.115,**,Insects  Rodents  Animals,2016-04-15 12:31:34,Pass,2016-04-19 07:28:35,glue trap under dry storage shelving with live and dead roaches  clean to remove and supply IPM exterminator report.,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-04-15 12:31:34,36-6-501.11-.12,*,Improper Maintenance of Floors,2016-04-15 12:31:34,Pass,2016-04-19 07:28:35,Floors under dry storage shelving with soils and debris  clean to remove,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-04-15 12:31:34,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2016-04-15 12:31:34,Pass,2016-04-19 07:28:35,Hood sticker expired in January 2016  have cleaned by licensed hood cleaning company with Boston Fire Department,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-09-09 11:44:30,01-3-602.11 B2,***,Labeling of Ingredients,2016-09-09 11:44:30,Pass,2016-09-09 15:26:11,No labels on take out lunches on counter  supply labels with ingredients,66    Harrison AV,BOSTON,MA,02111,,
A K's Take Out & Delivery@Reggie Lewis Track,,,Sohan Saini Pres., ,31365,2012-02-14 12:14:03,2017-12-31 23:59:00,Inactive,FT,Eating & Drinking w/ Take Out,HE_Pass,2017-08-29 11:52:39,,,, ,,, ,1350   Tremont ST,Boston,Ma,02116,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-09-09 11:44:30,08-3-305-307.11,*,Food Protection,2016-09-09 11:44:30,Pass,2016-09-09 15:26:11,vegeatbles being cut in customer area  prep and slicing to be done in prep area,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-09-09 11:44:30,15-4-202.16,*,Non-Food Contact Surfaces,2016-09-09 11:44:30,Pass,2016-09-09 15:26:11,cover for ice mahcine motor missing  replace,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-09-09 11:44:30,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2016-09-09 11:44:30,Pass,2016-09-09 15:26:11,hood sticker expired in july 2016  ensure hood cleaned by licensed hood cleaning company with Boston Fire Department,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2016-09-09 11:44:30,M-8-103.12,***,Conformance w/ Approved Procedures,2016-09-09 11:44:30,Pass,2016-09-09 15:26:11,logs for time as a public health control not being filled out daily  ensure logs are properly filled out as to how many products left out of temperature for how long and what was if any discarded at end of alotted times.,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2017-05-22 10:58:30,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2017-05-22 10:58:30,Pass,2017-05-22 15:17:41,Hood sticker expired 4/2017  have clenaed by licensed hood cleaning company with BFD.,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2017-08-29 10:53:01,01-3-602.11 B2,***,Labeling of Ingredients,2017-08-29 10:53:01,Pass,2017-08-30 08:08:23,take out containers with egg rolls and rice with pork without labels and ingredients  label properly,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2017-08-29 10:53:01,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,2017-08-29 10:53:01,Pass,2017-08-30 08:08:23,Raw eggs sitting on top shelf of 2 door upright fridge above raady to eat foods  store eggs below ready to eat fodds,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2017-08-29 10:53:01,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2017-08-29 10:53:01,Pass,2017-08-30 08:08:23,wiping cloths stored on counter  store in sanitzer buckets at proper ppm of sanitizer,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2018-07-05 20:39:19,,,, ,,, ,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2019-06-11 14:06:37,,,, ,,, ,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2019-11-12 13:06:30,,,, ,,, ,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-06-11 11:01:42,,,, ,,, ,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-10-22 11:05:42,590.004/4-602.13-C,*,Nonfood Contact Surfaces (C),2020-10-22 11:05:42,Pass,2020-10-26 08:06:48,Small coffin style freezer in the main kitchen area with excess frost build-up. Defrost and clean to remove.,66    Harrison AV,BOSTON,MA,02111,,
163 Vietnamese Sandwich,,CHIN BILLY Y TS,Hui,Wai Lung,27609,2011-12-15 12:51:38,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-10-22 11:05:42,590.006/6-101.11-C,*,Surface Characteristics-Indoor Areas (C),2020-10-22 11:05:42,Pass,2020-10-26 08:06:48,Hood and Ventilation stickers with a past expiration date from 9/12/2020. Address. Refrerral being made to the City of Boston Fire Department for expired Hood Tags.,66    Harrison AV,BOSTON,MA,02111,,
2011 Downtown Boston Art Fridays,,,Al's Backwoods Berrie,Allen Chisholm,75693,2011-06-07 13:25:22,2011-12-31 23:59:00,Inactive,RF,Retail Food,HE_NotReq,2012-12-30 00:00:00,,,, ,,, ,       , , , ,,
2011 Downtown Boston Art Fridays,,,Al's Backwoods Berrie,Allen Chisholm,75693,2011-06-07 13:25:22,2011-12-31 23:59:00,Inactive,RF,Retail Food,HE_Pass, ,,,, ,,, ,       , , , ,,
2011 Downtown Boston Art Fridays,,,Golden Rule Honey,Laurie Herboldsheimer,75694,2011-06-07 13:24:29,2011-12-31 23:59:00,Inactive,RF,Retail Food,HE_NotReq,2012-12-30 00:00:00,,,, ,,, ,       , , , ,,
2011 Downtown Boston Art Fridays,,,Golden Rule Honey,Laurie Herboldsheimer,75694,2011-06-07 13:24:29,2011-12-31 23:59:00,Inactive,RF,Retail Food,HE_Pass, ,,,, ,,, ,       , , , ,,
2016 Series 73 of Field Course LLC,,,Aguirre,Gabriela Zacarias,169155,2016-04-05 15:08:05,2016-12-31 23:59:00,Inactive,RF,Retail Food,HE_Pass,2016-04-08 14:35:12,,,, ,,, ,100  Hanover ST,Boston,MA,02108,355634,
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2008-07-07 13:14:17,15-4-202.16,*,Non-Food Contact Surfaces,2008-07-08 08:44:44,Fail,,Peeling paint in Men's Room  and on shelves in the basement,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2008-07-07 13:14:17,36-6-501.11-.12,*,Improper Maintenance of Floors,2008-07-08 08:44:44,Fail,,Floor under 3 Comps Sink and behind ice cream machine need cleaning,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2008-07-07 13:14:17,41-7-102.11,***,Labeled  Common Name,2008-07-08 08:44:44,Fail,,Plastic Battle of detergent not labeled.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2008-07-07 13:14:17,42-6-501.113/.114,*,Premises Maintained,2008-07-08 08:44:44,Fail,,Non food related articles side a under ice cream machine.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,08-3-305-307.11,*,Food Protection,2015-07-27 12:31:52,Fail,,Raw shelled eggs stored above ready to eat product.Maintain storage of raw shelled eggs below any ready to eat product.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,17-4-204.112/.115,*,Equipment Thermometers,2015-07-27 12:31:52,Fail,,Refrigeration unit at front counter missing an internal thermometer.Provide,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,20-4-703.11,***,Food Contact Surfaces Clean,2015-07-27 12:31:52,Fail,,Chlorine sanitizer at 3 bay above 200PPM.Maintain chlorine 50-200PPM Ideal range being 50-100PPM,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,20-4-703.11,***,Food Contact Surfaces Clean,2015-07-27 12:31:52,Fail,,Interior of ice machine soiled with rust colored substance.Maintain clean and sanitized.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,23-4-602.13,*,Non-Food Contact Surfaces Clean,2015-07-27 12:31:52,Fail,,Heavy interior ice buildup in the Imperial upright freezer across from microwave oven.Clean to remove,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2015-07-27 12:31:52,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2015-07-27 12:31:52,Fail,,Observed heavy dust build up next to pizza oven.Clean to remove,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,14-4-202.11,*,Food Contact Surfaces Design,2018-06-01 09:20:27,Fail,,provide foodgrade containers NSF approved.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,15-4-202.16,*,Non-Food Contact Surfaces,2018-06-01 09:20:27,Fail,,replace missing door handle at 1dr. freezer./elevate all shelving 6 to 8 inches off the floor./repair or replace defective doorgaskets/adjust indoor/frame gaskets.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,16-4-301.12,*,Three Compartment Sink,2018-06-01 09:20:27,Fail,,provide air drying rack at 3 compartment sink.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,17-4-204.112/.115,*,Equipment Thermometers,2018-06-01 09:20:27,Fail,, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,23-4-602.13,*,Non-Food Contact Surfaces Clean,2018-06-01 09:20:27,Fail,,remove frost buildup at ice cream unit.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,2018-06-01 09:20:27,Fail,,provide covers for all trash receptacles.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2018-06-01 09:20:27,36-6-201.11,*,Floors Designed Constructed Installed,2018-06-01 09:20:27,Fail,,clean floor throughout as needed.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2019-10-08 12:05:12,590.002(E)/2-201.11-PF,***,(B) & (E) Responsibility of Permit Holder  Person in Charge  and Conditional Employees (Pf ),2019-10-08 12:05:12,Fail,, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2019-10-08 12:05:12,590.002/2-501.11-PF,**,Clean-up of Vomiting and Diarrheal Events (Pf),2019-10-08 12:05:12,Fail,,provide a vomit and diarrhea clean up kit.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,2019-10-08 12:05:12,590.005/5-203.13-C,*,Service Sink (C),2019-10-08 12:05:12,Fail,,provide a mop sink.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2009-03-11 11:51:19,15-4-202.16,*,Non-Food Contact Surfaces,2009-03-11 15:28:07,Fail,,Replace worn duet tape.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2009-03-11 11:51:19,16-4-301.12,*,Three Compartment Sink,2009-03-11 15:28:07,Fail,,Discontinue using counter for Air Drying containers  etc. Provide Air Drying RacK,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2013-05-24 14:00:50,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2013-05-24 14:00:50,Fail,,Replace missing ceiling tile.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2013-10-16 13:51:24,,,, ,,, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,14-4-202.11,*,Food Contact Surfaces Design,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02,provide foodgrade containers NSF approved.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,15-4-202.16,*,Non-Food Contact Surfaces,2018-06-18 09:00:07,Fail,,replace missing door handle at 1dr. freezer./elevate all shelving 6 to 8 inches off the floor./repair or replace defective doorgaskets/adjust indoor/frame gaskets.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,16-4-301.12,*,Three Compartment Sink,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02,provide air drying rack at 3 compartment sink.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,17-4-204.112/.115,*,Equipment Thermometers,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,23-4-602.13,*,Non-Food Contact Surfaces Clean,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02,remove frost buildup at ice cream unit.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02,provide covers for all trash receptacles.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2018-06-18 09:00:07,36-6-201.11,*,Floors Designed Constructed Installed,2018-06-18 09:00:07,Pass,2018-06-19 09:10:02,clean floor throughout as needed.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2019-10-22 11:25:12,590.002(E)/2-201.11-PF,***,(B) & (E) Responsibility of Permit Holder  Person in Charge  and Conditional Employees (Pf ),2019-10-22 11:25:12,Pass,2019-10-23 08:53:56, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2019-10-22 11:25:12,590.002/2-501.11-PF,**,Clean-up of Vomiting and Diarrheal Events (Pf),2019-10-22 11:25:12,Pass,2019-10-23 08:53:56,provide a vomit and diarrhea clean up kit.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,2019-10-22 11:25:12,590.005/5-203.13-C,*,Service Sink (C),2019-10-22 11:25:12,Fail,,provide a mop sink.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_NotReq,2012-12-30 00:00:00,,,, ,,, ,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2008-07-17 15:33:49,15-4-202.16,*,Non-Food Contact Surfaces,2008-07-18 08:25:42,Pass,2008-07-18 08:25:42,Peeling paint in Men's Room  and on shelves in the basement,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2008-07-17 15:33:49,36-6-501.11-.12,*,Improper Maintenance of Floors,2008-07-18 08:25:42,Pass,2008-07-18 08:25:42,Floor under 3 Comps Sink and behind ice cream machine need cleaning,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2008-07-17 15:33:49,41-7-102.11,***,Labeled  Common Name,2008-07-18 08:25:42,Pass,2008-07-18 08:25:42,Plastic Battle of detergent not labeled.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
20TH CENTRY BOWLING LANES,,COVITZ,COVITZ,RONALD,18671,2012-01-25 13:39:22,2021-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2008-07-17 15:33:49,42-6-501.113/.114,*,Premises Maintained,2008-07-18 08:25:42,Pass,2008-07-18 08:25:42,Non food related articles side a under ice cream machine.,1231   Hyde Park AVE,Hyde Park,MA,02136,77089,"(42.256820000, -71.124110000)"
